ID	Name
Niben261Chr04g0109008.1	NbCSLC3b
Niben261Chr19g0467002.1	NbCSLC4a
Niben261Chr11g0766007.1	NbCSLC4b
Niben261Chr17g0526016.1	NbCSLC5a
Niben261Chr02g1408002.1	NbCSLC5b
Niben261Chr03g1280004.1	NbIRX7
Niben261Chr13g0735006.1	NbIRX10_1a
Niben261Chr08g1163011.1	NbIRX10_1b
Niben261Chr02g1484010.1	NbIRX10_2
Niben261Chr02g0890022.1	NbIRX10_3a
Niben261Chr02g0890002.1	NbIRX10_3b
Niben261Chr18g0993009.1	NbIRX10_4a
Niben261Chr03g0533003.1	NbIRX10_4b
Niben261Chr10g0261002.1	NbIRX8_1a
Niben261Scf01931g0000008.1	NbIRX8_1b
Niben261Chr12g0517009.1	NbIRX8_2a
Niben261Chr01g0393011.1	NbIRX8_2b
Niben261Chr19g0532003.1	NbIRX9_1a
Niben261Chr11g0733008.1	NbIRX9_1b
Niben261Chr17g1541019.1	NbIRX9_2
Niben261Chr14g1137001.1	NbIRX9_3a
Niben261Chr03g0718009.1	NbIRX9_3b
Niben261Chr12g0252010.1	NbIRX9_4a
Niben261Chr01g0012003.1	NbIRX9_4b
Niben261Chr19g1394007.1	NbIRX14_1a
Niben261Chr06g0046004.1	NbIRX14_1b
